EmpID,Age,AgeGroup,ATTRITION_STATUS,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome_SLABWISE,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked_SLABWISE,NumCompaniesWorked,Over18,OverTime,SALARY HIKE SLAB,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears-SLABWISE,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany_SLABWISE,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion_LST PROMOTION,YearsSinceLastPromotion,YearsWithCurrManager
RM1363,45,36-45,0,No,Travel_Frequently,1297,Research & Development,0-5 KM,1,4,Medical,1,1922,GOOD,Male,44,3,2,Healthcare Representative,GOOD,Single,5399,5k-10k,14511,1 TO 4,4,Y,No,10-15%,12,AVERAGE,GOOD,80,BEGINNER,11-15 YR,12,3,VERY GOOD,0-5YR,4,2,0-3 YR,0,3
RM1455,45,36-45,0,No,Travel_Rarely,374,Sales,16-20 KM,20,3,Life Sciences,1,2046,EXCELLENT,Female,50,3,2,Sales Executive,GOOD,Single,4850,Upto 5k,23333,5 TO 9,8,Y,No,10-15%,15,AVERAGE,GOOD,80,BEGINNER,6-10 YR,8,3,VERY GOOD,0-5YR,5,3,0-3 YR,0,1
RM049,46,46-55,0,No,Travel_Frequently,1211,Sales,0-5 KM,5,4,Marketing,1,62,POOR,Male,98,3,2,Sales Executive,FULLY SATISFIED,Single,5772,5k-10k,20445,1 TO 4,4,Y,Yes,21-25 %,21,ABOVE AVERAGE,GOOD,80,BEGINNER,11-15 YR,14,4,VERY GOOD,6-10 YR,9,6,0-3 YR,0,8
RM080,46,46-55,0,No,Travel_Rarely,945,Human Resources,0-5 KM,5,2,Medical,1,103,GOOD,Male,80,3,2,Human Resources,POOR,Divorced,5021,5k-10k,10425,5 TO 9,8,Y,Yes,21-25 %,22,ABOVE AVERAGE,EXPERT,80,LEARNER,15+YEAR,16,2,VERY GOOD,0-5YR,4,2,0-3 YR,0,2
RM090,46,46-55,1,Yes,Travel_Rarely,669,Sales,6-10 KM,9,2,Medical,1,118,VERY GOOD,Male,64,2,3,Sales Executive,FULLY SATISFIED,Single,9619,5k-10k,13596,1 TO 4,1,Y,No,16-20%,16,AVERAGE,EXPERT,80,BEGINNER,6-10 YR,9,3,VERY GOOD,6-10 YR,9,8,4-10 YR,4,7
RM094,46,46-55,0,No,Travel_Frequently,638,Research & Development,0-5 KM,1,3,Medical,1,124,VERY GOOD,Male,40,2,3,Healthcare Representative,NOT SATISFIED,Married,10673,10k-15k,3142,1 TO 4,2,Y,Yes,10-15%,13,AVERAGE,GOOD,80,LEARNER,15+YEAR,21,5,GOOD ,6-10 YR,10,9,4-10 YR,9,5
RM179,46,46-55,0,No,Travel_Rarely,526,Sales,0-5 KM,1,2,Marketing,1,244,GOOD,Female,92,3,3,Sales Executive,NOT SATISFIED,Divorced,10453,10k-15k,2137,1 TO 4,1,Y,No,21-25 %,25,ABOVE AVERAGE,GOOD,80,EXPERIENCED,15+YEAR,24,2,VERY GOOD,15 +YR,24,13,11-15 YR,15,7
RM264,46,46-55,0,No,Travel_Rarely,488,Sales,0-5 KM,2,3,Technical Degree,1,363,VERY GOOD,Female,75,1,4,Manager,POOR,Married,16872,15k+,14977,1 TO 4,3,Y,Yes,10-15%,12,AVERAGE,POOR,80,LEARNER,15+YEAR,28,2,GOOD ,6-10 YR,7,7,4-10 YR,7,7
RM366,46,46-55,0,No,Non-Travel,1144,Research & Development,6-10 KM,7,4,Medical,1,487,VERY GOOD,Female,30,3,2,Manufacturing Director,GOOD,Married,5258,5k-10k,16044,1 TO 4,2,Y,No,10-15%,14,AVERAGE,GOOD,80,BEGINNER,6-10 YR,7,2,EXCELENT,0-5YR,1,0,0-3 YR,0,0
RM413,46,46-55,0,No,Travel_Rarely,1485,Research & Development,16-20 KM,18,3,Medical,1,550,VERY GOOD,Female,87,3,2,Manufacturing Director,GOOD,Divorced,4810,Upto 5k,26314,1 TO 4,2,Y,No,10-15%,14,AVERAGE,GOOD,80,LEARNER,15+YEAR,19,5,GOOD ,6-10 YR,10,7,0-3 YR,0,8
RM430,46,46-55,0,No,Travel_Rarely,1009,Research & Development,0-5 KM,2,3,Life Sciences,1,575,POOR,Male,51,3,4,Research Director,GOOD,Married,17861,15k+,2288,5 TO 9,6,Y,No,10-15%,13,AVERAGE,GOOD,80,BEGINNER,15+YEAR,26,2,POOR,0-5YR,3,2,0-3 YR,0,1
RM434,46,46-55,0,No,Travel_Rarely,1125,Sales,6-10 KM,10,3,Marketing,1,580,VERY GOOD,Female,94,2,3,Sales Executive,FULLY SATISFIED,Married,9071,5k-10k,11563,1 TO 4,2,Y,Yes,16-20%,19,AVERAGE,GOOD,80,LEARNER,11-15 YR,15,3,VERY GOOD,0-5YR,3,2,0-3 YR,1,2
RM466,46,46-55,0,No,Travel_Frequently,1034,Research & Development,16-20 KM,18,1,Medical,1,624,POOR,Female,86,3,3,Healthcare Representative,GOOD,Married,10527,10k-15k,8984,5 TO 9,5,Y,No,10-15%,11,AVERAGE,EXPERT,80,BEGINNER,15+YEAR,28,3,GOOD ,0-5YR,2,2,0-3 YR,1,2
RM724,46,46-55,0,No,Travel_Rarely,566,Research & Development,6-10 KM,7,2,Medical,1,1007,EXCELLENT,Male,75,3,3,Manufacturing Director,GOOD,Divorced,10845,10k-15k,24208,5 TO 9,6,Y,No,10-15%,13,AVERAGE,POOR,80,LEARNER,11-15 YR,13,3,VERY GOOD,6-10 YR,8,7,0-3 YR,0,7
RM771,46,46-55,0,No,Travel_Rarely,430,Research & Development,0-5 KM,1,4,Medical,1,1069,EXCELLENT,Male,40,3,5,Research Director,FULLY SATISFIED,Divorced,19627,15k+,21445,5 TO 9,9,Y,No,16-20%,17,AVERAGE,EXPERT,80,EXPERT,15+YEAR,23,0,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM779,46,46-55,0,No,Travel_Rarely,1003,Research & Development,6-10 KM,8,4,Life Sciences,1,1080,EXCELLENT,Female,74,2,2,Research Scientist,NOT SATISFIED,Divorced,4615,Upto 5k,21029,5 TO 9,8,Y,Yes,21-25 %,23,ABOVE AVERAGE,BAD,80,EXPERIENCED,15+YEAR,19,2,VERY GOOD,15 +YR,16,13,0-3 YR,1,7
RM811,46,46-55,0,No,Travel_Rarely,406,Sales,0-5 KM,3,1,Marketing,1,1124,POOR,Male,52,3,4,Manager,GOOD,Married,17465,15k+,15596,1 TO 4,3,Y,No,10-15%,12,AVERAGE,EXPERT,80,LEARNER,15+YEAR,23,3,VERY GOOD,11-15 YR,12,9,4-10 YR,4,9
RM862,46,46-55,0,No,Travel_Rarely,1402,Sales,0-5 KM,2,3,Marketing,1,1204,VERY GOOD,Female,69,3,4,Manager,NOT SATISFIED,Married,17048,15k+,24097,5 TO 9,8,Y,No,21-25 %,23,ABOVE AVERAGE,BAD,80,BEGINNER,15+YEAR,28,2,VERY GOOD,15 +YR,26,15,11-15 YR,15,9
RM870,46,46-55,0,No,Travel_Rarely,1450,Research & Development,11-15 KM,15,2,Life Sciences,1,1217,EXCELLENT,Male,52,3,5,Research Director,POOR,Married,19081,15k+,10849,5 TO 9,5,Y,No,10-15%,11,AVERAGE,BAD,80,LEARNER,15+YEAR,25,2,VERY GOOD,0-5YR,4,2,0-3 YR,0,3
RM878,46,46-55,0,No,Travel_Rarely,150,Research & Development,0-5 KM,2,4,Technical Degree,1,1228,EXCELLENT,Male,60,3,2,Manufacturing Director,FULLY SATISFIED,Divorced,7379,5k-10k,17433,1 TO 4,2,Y,No,10-15%,11,AVERAGE,GOOD,80,LEARNER,11-15 YR,12,3,GOOD ,6-10 YR,6,3,0-3 YR,1,4
RM917,46,46-55,0,No,Travel_Rarely,168,Sales,0-5 KM,4,2,Marketing,1,1280,EXCELLENT,Female,33,2,5,Manager,POOR,Married,18789,15k+,9946,1 TO 4,2,Y,No,10-15%,14,AVERAGE,GOOD,80,LEARNER,15+YEAR,26,2,VERY GOOD,11-15 YR,11,4,0-3 YR,0,8
RM944,46,46-55,0,No,Travel_Rarely,991,Human Resources,0-5 KM,1,2,Life Sciences,1,1314,EXCELLENT,Female,44,3,1,Human Resources,NOT SATISFIED,Single,3423,Upto 5k,22957,5 TO 9,6,Y,No,10-15%,12,AVERAGE,GOOD,80,BEGINNER,6-10 YR,10,3,EXCELENT,6-10 YR,7,6,4-10 YR,5,7
RM1032,46,46-55,1,Yes,Travel_Rarely,377,Sales,6-10 KM,9,3,Marketing,1,1457,POOR,Male,52,3,3,Sales Executive,FULLY SATISFIED,Divorced,10096,10k-15k,15986,1 TO 4,4,Y,No,10-15%,11,AVERAGE,BAD,80,LEARNER,15+YEAR,28,1,EXCELENT,6-10 YR,7,7,4-10 YR,4,3
RM1081,46,46-55,0,No,Travel_Rarely,228,Sales,0-5 KM,3,3,Life Sciences,1,1527,VERY GOOD,Female,51,3,4,Manager,POOR,Married,16606,15k+,11380,5 TO 9,8,Y,No,10-15%,12,AVERAGE,EXPERT,80,LEARNER,15+YEAR,23,2,EXCELENT,11-15 YR,13,12,4-10 YR,5,1
RM1136,46,46-55,0,No,Travel_Rarely,563,Sales,0-5 KM,1,4,Life Sciences,1,1602,EXCELLENT,Male,56,4,4,Manager,NOT SATISFIED,Single,17567,15k+,3156,1 TO 4,1,Y,No,10-15%,15,AVERAGE,POOR,80,BEGINNER,15+YEAR,27,5,POOR,15 +YR,26,0,0-3 YR,0,12
RM1232,46,46-55,0,No,Travel_Rarely,717,Research & Development,11-15 KM,13,4,Life Sciences,1,1727,VERY GOOD,Male,34,3,2,Healthcare Representative,POOR,Single,5562,5k-10k,9697,5 TO 9,6,Y,No,10-15%,14,AVERAGE,EXPERT,80,BEGINNER,15+YEAR,19,3,VERY GOOD,6-10 YR,10,7,0-3 YR,0,9
RM1236,46,46-55,0,No,Travel_Rarely,1277,Sales,0-5 KM,2,3,Life Sciences,1,1732,VERY GOOD,Male,74,3,3,Sales Executive,FULLY SATISFIED,Divorced,10368,10k-15k,5596,1 TO 4,4,Y,Yes,10-15%,12,AVERAGE,POOR,80,LEARNER,11-15 YR,13,5,GOOD ,6-10 YR,10,6,0-3 YR,0,3
RM1278,46,46-55,0,No,Travel_Rarely,734,Research & Development,0-5 KM,2,4,Medical,1,1789,VERY GOOD,Male,46,3,5,Research Director,FULLY SATISFIED,Divorced,19328,15k+,14218,5 TO 9,7,Y,Yes,16-20%,17,AVERAGE,GOOD,80,LEARNER,15+YEAR,24,3,VERY GOOD,0-5YR,2,1,0-3 YR,2,2
RM1286,46,46-55,0,No,Non-Travel,849,Sales,20 -30 KM,26,2,Life Sciences,1,1801,GOOD,Male,98,2,2,Sales Executive,POOR,Single,7991,5k-10k,25166,5 TO 9,8,Y,No,10-15%,15,AVERAGE,GOOD,80,BEGINNER,6-10 YR,6,3,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM1299,46,46-55,1,Yes,Travel_Rarely,261,Research & Development,20 -30 KM,21,2,Medical,1,1821,EXCELLENT,Female,66,3,2,Healthcare Representative,POOR,Married,8926,5k-10k,10842,1 TO 4,4,Y,No,21-25 %,22,ABOVE AVERAGE,EXPERT,80,LEARNER,11-15 YR,13,2,EXCELENT,6-10 YR,9,7,0-3 YR,3,7
RM1323,46,46-55,0,No,Travel_Rarely,706,Research & Development,0-5 KM,2,2,Life Sciences,1,1857,EXCELLENT,Male,82,3,3,Manufacturing Director,FULLY SATISFIED,Divorced,8578,5k-10k,19989,1 TO 4,3,Y,No,10-15%,14,AVERAGE,GOOD,80,LEARNER,11-15 YR,12,4,GOOD ,6-10 YR,9,8,4-10 YR,4,7
RM1328,46,46-55,0,No,Travel_Rarely,1319,Sales,0-5 KM,3,3,Technical Degree,1,1863,POOR,Female,45,4,4,Sales Executive,NOT SATISFIED,Divorced,13225,10k-15k,7739,1 TO 4,2,Y,No,10-15%,12,AVERAGE,EXPERT,80,LEARNER,15+YEAR,25,5,VERY GOOD,15 +YR,19,17,0-3 YR,2,8
RM1334,46,46-55,1,Yes,Travel_Rarely,1254,Sales,6-10 KM,10,3,Life Sciences,1,1869,VERY GOOD,Female,64,3,3,Sales Executive,POOR,Married,7314,5k-10k,14011,5 TO 9,5,Y,No,21-25 %,21,ABOVE AVERAGE,GOOD,80,EXPERIENCED,11-15 YR,14,2,VERY GOOD,6-10 YR,8,7,0-3 YR,0,7
RM272,47,46-55,1,Yes,Non-Travel,666,Research & Development,20 -30 KM,29,4,Life Sciences,1,376,POOR,Male,88,3,3,Manager,POOR,Married,11849,10k-15k,10268,1 TO 4,1,Y,Yes,10-15%,12,AVERAGE,EXPERT,80,LEARNER,6-10 YR,10,2,GOOD ,6-10 YR,10,7,4-10 YR,9,9
RM330,47,46-55,0,No,Travel_Rarely,1482,Research & Development,0-5 KM,5,5,Life Sciences,1,447,EXCELLENT,Male,42,3,5,Research Director,GOOD,Married,18300,15k+,16375,1 TO 4,4,Y,No,10-15%,11,AVERAGE,POOR,80,LEARNER,15+YEAR,21,2,VERY GOOD,0-5YR,3,2,0-3 YR,1,1
RM348,47,46-55,0,No,Travel_Frequently,1309,Sales,0-5 KM,4,1,Medical,1,467,GOOD,Male,99,3,2,Sales Representative,GOOD,Single,2976,Upto 5k,25751,1 TO 4,3,Y,No,16-20%,19,AVERAGE,BAD,80,BEGINNER,0-5 YEARS,5,3,VERY GOOD,0-5YR,0,0,0-3 YR,0,0
RM429,47,46-55,0,No,Travel_Rarely,983,Research & Development,0-5 KM,2,2,Medical,1,574,POOR,Female,65,3,2,Manufacturing Director,FULLY SATISFIED,Divorced,5070,5k-10k,7389,5 TO 9,5,Y,No,10-15%,13,AVERAGE,GOOD,80,EXPERIENCED,15+YEAR,20,2,VERY GOOD,0-5YR,5,0,0-3 YR,0,4
RM533,47,46-55,0,No,Travel_Rarely,703,Sales,11-15 KM,14,4,Marketing,1,728,EXCELLENT,Male,42,3,2,Sales Executive,NOT SATISFIED,Single,4960,Upto 5k,11825,1 TO 4,2,Y,No,10-15%,12,AVERAGE,EXPERT,80,BEGINNER,15+YEAR,20,2,VERY GOOD,6-10 YR,7,7,0-3 YR,1,7
RM545,47,46-55,0,No,Travel_Frequently,217,Sales,0-5 KM,3,3,Medical,1,746,EXCELLENT,Female,49,3,4,Sales Executive,GOOD,Divorced,13770,10k-15k,10225,5 TO 9,9,Y,Yes,10-15%,12,AVERAGE,EXPERT,80,EXPERT,15+YEAR,28,2,GOOD ,15 +YR,22,2,11-15 YR,11,13
RM567,47,46-55,1,Yes,Travel_Frequently,719,Sales,20 -30 KM,27,2,Life Sciences,1,785,GOOD,Female,77,4,2,Sales Executive,GOOD,Single,6397,5k-10k,10339,1 TO 4,4,Y,Yes,10-15%,12,AVERAGE,EXPERT,80,BEGINNER,6-10 YR,8,2,VERY GOOD,0-5YR,5,4,0-3 YR,1,3
RM593,47,46-55,0,No,Travel_Rarely,202,Research & Development,0-5 KM,2,2,Other,1,820,VERY GOOD,Female,33,3,4,Manager,FULLY SATISFIED,Married,16752,15k+,12982,1 TO 4,1,Y,Yes,10-15%,11,AVERAGE,GOOD,80,LEARNER,15+YEAR,26,3,GOOD ,15 +YR,26,14,0-3 YR,3,0
RM652,47,46-55,0,No,Travel_Rarely,249,Sales,0-5 KM,2,2,Marketing,1,903,VERY GOOD,Female,35,3,2,Sales Executive,FULLY SATISFIED,Married,4537,Upto 5k,17783,PHRESHER,0,Y,Yes,21-25 %,22,ABOVE AVERAGE,BAD,80,LEARNER,6-10 YR,8,2,VERY GOOD,6-10 YR,7,6,4-10 YR,7,7
RM666,47,46-55,0,No,Travel_Rarely,1454,Sales,0-5 KM,2,4,Life Sciences,1,925,EXCELLENT,Female,65,2,1,Sales Representative,FULLY SATISFIED,Single,3294,Upto 5k,13137,1 TO 4,1,Y,Yes,16-20%,18,AVERAGE,BAD,80,BEGINNER,0-5 YEARS,3,3,GOOD ,0-5YR,3,2,0-3 YR,1,2
RM708,47,46-55,0,No,Travel_Frequently,1379,Research & Development,16-20 KM,16,4,Medical,1,987,VERY GOOD,Male,64,4,2,Manufacturing Director,GOOD,Divorced,5067,5k-10k,6759,1 TO 4,1,Y,Yes,16-20%,19,AVERAGE,GOOD,80,BEGINNER,15+YEAR,20,3,EXCELENT,15 +YR,19,10,0-3 YR,2,7
RM720,47,46-55,0,No,Travel_Rarely,955,Sales,0-5 KM,4,2,Life Sciences,1,1003,EXCELLENT,Female,83,3,2,Sales Executive,FULLY SATISFIED,Single,4163,Upto 5k,8571,1 TO 4,1,Y,Yes,16-20%,17,AVERAGE,GOOD,80,BEGINNER,6-10 YR,9,0,VERY GOOD,6-10 YR,9,0,0-3 YR,0,7
RM1021,47,46-55,0,No,Travel_Rarely,465,Research & Development,0-5 KM,1,3,Technical Degree,1,1438,POOR,Male,74,3,1,Research Scientist,FULLY SATISFIED,Married,3420,Upto 5k,10205,5 TO 9,7,Y,No,10-15%,12,AVERAGE,GOOD,80,LEARNER,15+YEAR,17,2,GOOD ,6-10 YR,6,5,0-3 YR,1,2
RM1025,47,46-55,0,No,Travel_Rarely,359,Research & Development,0-5 KM,2,4,Medical,1,1443,POOR,Female,82,3,4,Research Director,GOOD,Married,17169,15k+,26703,1 TO 4,3,Y,No,16-20%,19,AVERAGE,POOR,80,EXPERT,15+YEAR,26,2,EXCELENT,15 +YR,20,17,4-10 YR,5,6
RM1068,47,46-55,0,No,Travel_Rarely,571,Sales,11-15 KM,14,3,Medical,1,1503,VERY GOOD,Female,78,3,2,Sales Executive,GOOD,Married,4591,Upto 5k,24200,1 TO 4,3,Y,Yes,16-20%,17,AVERAGE,GOOD,80,LEARNER,11-15 YR,11,4,GOOD ,0-5YR,5,4,0-3 YR,1,2
RM1155,47,46-55,0,No,Travel_Rarely,1176,Human Resources,20 -30 KM,26,4,Life Sciences,1,1625,EXCELLENT,Female,98,3,5,Manager,GOOD,Married,19658,15k+,5220,1 TO 4,3,Y,No,10-15%,11,AVERAGE,GOOD,80,LEARNER,15+YEAR,27,2,VERY GOOD,0-5YR,5,2,0-3 YR,1,0
RM1195,47,46-55,0,No,Travel_Rarely,1225,Sales,0-5 KM,2,4,Life Sciences,1,1676,GOOD,Female,47,4,4,Manager,POOR,Divorced,15972,15k+,21086,5 TO 9,6,Y,No,10-15%,14,AVERAGE,GOOD,80,EXPERIENCED,15+YEAR,29,2,VERY GOOD,0-5YR,3,2,0-3 YR,1,2
RM1224,47,46-55,1,Yes,Travel_Frequently,1093,Sales,6-10 KM,9,3,Life Sciences,1,1716,VERY GOOD,Male,82,1,4,Sales Executive,GOOD,Married,12936,10k-15k,24164,5 TO 9,7,Y,No,10-15%,11,AVERAGE,GOOD,80,BEGINNER,15+YEAR,25,3,POOR,15 +YR,23,5,11-15 YR,14,10
RM1235,47,46-55,0,No,Non-Travel,543,Sales,0-5 KM,2,4,Marketing,1,1731,VERY GOOD,Male,87,3,2,Sales Executive,POOR,Married,4978,Upto 5k,3536,5 TO 9,7,Y,No,10-15%,11,AVERAGE,EXPERT,80,LEARNER,0-5 YEARS,4,3,POOR,0-5YR,1,0,0-3 YR,0,0
RM1304,47,46-55,0,No,Travel_Rarely,1001,Research & Development,0-5 KM,4,3,Life Sciences,1,1827,VERY GOOD,Female,92,2,3,Manufacturing Director,POOR,Divorced,10333,10k-15k,19271,5 TO 9,8,Y,Yes,10-15%,12,AVERAGE,GOOD,80,LEARNER,15+YEAR,28,4,VERY GOOD,15 +YR,22,11,11-15 YR,14,10
RM1322,47,46-55,0,No,Travel_Rarely,207,Research & Development,6-10 KM,9,4,Life Sciences,1,1856,GOOD,Female,64,3,1,Laboratory Technician,GOOD,Single,2105,Upto 5k,5411,1 TO 4,4,Y,No,10-15%,12,AVERAGE,GOOD,80,BEGINNER,6-10 YR,7,2,VERY GOOD,0-5YR,2,2,0-3 YR,2,0
RM1371,47,46-55,0,No,Non-Travel,1169,Research & Development,11-15 KM,14,4,Technical Degree,1,1934,VERY GOOD,Male,64,3,2,Research Scientist,POOR,Married,5467,5k-10k,2125,5 TO 9,8,Y,No,16-20%,18,AVERAGE,GOOD,80,LEARNER,15+YEAR,16,4,EXCELENT,6-10 YR,8,7,0-3 YR,1,7
RM1415,47,46-55,0,No,Travel_Rarely,1180,Research & Development,20 -30 KM,25,3,Medical,1,1993,POOR,Male,84,3,3,Healthcare Representative,GOOD,Single,8633,5k-10k,13084,1 TO 4,2,Y,No,21-25 %,23,ABOVE AVERAGE,POOR,80,BEGINNER,15+YEAR,25,3,VERY GOOD,15 +YR,17,14,11-15 YR,12,11
RM1422,47,46-55,0,No,Non-Travel,1162,Research & Development,0-5 KM,1,1,Medical,1,2000,VERY GOOD,Female,98,3,3,Research Director,POOR,Married,11957,10k-15k,17231,PHRESHER,0,Y,No,16-20%,18,AVERAGE,BAD,80,EXPERT,11-15 YR,14,3,POOR,11-15 YR,13,8,4-10 YR,5,12
RM051,48,46-55,1,Yes,Travel_Rarely,626,Research & Development,0-5 KM,1,2,Life Sciences,1,64,POOR,Male,98,2,3,Laboratory Technician,GOOD,Single,5381,5k-10k,19294,5 TO 9,9,Y,Yes,10-15%,13,AVERAGE,EXPERT,80,BEGINNER,15+YEAR,23,2,VERY GOOD,0-5YR,1,0,0-3 YR,0,0
RM353,48,46-55,0,No,Travel_Rarely,530,Sales,20 -30 KM,29,1,Medical,1,473,POOR,Female,91,3,3,Manager,GOOD,Married,12504,10k-15k,23978,1 TO 4,3,Y,No,21-25 %,21,ABOVE AVERAGE,POOR,80,LEARNER,11-15 YR,15,3,POOR,0-5YR,0,0,0-3 YR,0,0
RM445,48,46-55,0,No,Travel_Rarely,163,Sales,0-5 KM,2,5,Marketing,1,595,GOOD,Female,37,3,2,Sales Executive,FULLY SATISFIED,Married,4051,Upto 5k,19658,1 TO 4,2,Y,No,10-15%,14,AVERAGE,BAD,80,LEARNER,11-15 YR,14,2,VERY GOOD,6-10 YR,9,7,4-10 YR,6,7
RM493,48,46-55,0,No,Travel_Rarely,1236,Research & Development,0-5 KM,1,4,Life Sciences,1,664,EXCELLENT,Female,40,2,4,Manager,NOT SATISFIED,Married,15402,15k+,17997,5 TO 9,7,Y,No,10-15%,11,AVERAGE,BAD,80,LEARNER,15+YEAR,21,3,POOR,0-5YR,3,2,0-3 YR,0,2
RM521,48,46-55,0,No,Travel_Rarely,817,Sales,0-5 KM,2,1,Marketing,1,712,GOOD,Male,56,4,2,Sales Executive,POOR,Married,8120,5k-10k,18597,1 TO 4,3,Y,No,10-15%,12,AVERAGE,EXPERT,80,BEGINNER,11-15 YR,12,3,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM679,48,46-55,0,No,Travel_Rarely,1469,Research & Development,16-20 KM,20,4,Medical,1,945,EXCELLENT,Male,51,3,1,Research Scientist,GOOD,Married,2259,Upto 5k,5543,1 TO 4,4,Y,No,16-20%,17,AVERAGE,BAD,80,EXPERT,11-15 YR,13,2,GOOD ,0-5YR,0,0,0-3 YR,0,0
RM736,48,46-55,0,No,Travel_Rarely,277,Research & Development,6-10 KM,6,3,Life Sciences,1,1022,POOR,Male,97,2,2,Healthcare Representative,GOOD,Single,4240,Upto 5k,13119,1 TO 4,2,Y,No,10-15%,13,AVERAGE,EXPERT,80,BEGINNER,15+YEAR,19,0,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM737,48,46-55,0,No,Travel_Rarely,1355,Research & Development,0-5 KM,4,4,Life Sciences,1,1024,VERY GOOD,Male,78,2,3,Healthcare Representative,GOOD,Single,10999,10k-15k,22245,5 TO 9,7,Y,No,10-15%,14,AVERAGE,POOR,80,BEGINNER,15+YEAR,27,3,VERY GOOD,11-15 YR,15,11,4-10 YR,4,8
RM805,48,46-55,0,No,Non-Travel,1262,Research & Development,0-5 KM,1,4,Medical,1,1116,POOR,Male,35,4,4,Manager,FULLY SATISFIED,Single,16885,15k+,16154,1 TO 4,2,Y,No,21-25 %,22,ABOVE AVERAGE,GOOD,80,BEGINNER,15+YEAR,27,3,GOOD ,0-5YR,5,4,0-3 YR,2,1
RM902,48,46-55,0,No,Travel_Rarely,969,Research & Development,0-5 KM,2,2,Technical Degree,1,1258,EXCELLENT,Male,76,4,1,Laboratory Technician,POOR,Single,2559,Upto 5k,16620,5 TO 9,5,Y,No,10-15%,11,AVERAGE,GOOD,80,BEGINNER,6-10 YR,7,4,GOOD ,0-5YR,1,0,0-3 YR,0,0
RM905,48,46-55,0,No,Travel_Rarely,715,Research & Development,0-5 KM,1,3,Life Sciences,1,1263,EXCELLENT,Male,76,2,5,Research Director,FULLY SATISFIED,Single,18265,15k+,8733,5 TO 9,6,Y,No,10-15%,12,AVERAGE,GOOD,80,BEGINNER,15+YEAR,25,3,EXCELENT,0-5YR,1,0,0-3 YR,0,0
RM970,48,46-55,0,No,Travel_Rarely,855,Research & Development,0-5 KM,4,3,Life Sciences,1,1363,EXCELLENT,Male,54,3,3,Manufacturing Director,FULLY SATISFIED,Single,7898,5k-10k,18706,1 TO 4,1,Y,No,10-15%,11,AVERAGE,GOOD,80,BEGINNER,11-15 YR,11,2,VERY GOOD,6-10 YR,10,9,0-3 YR,0,8
RM1039,48,46-55,0,No,Travel_Rarely,1221,Sales,6-10 KM,7,3,Marketing,1,1466,VERY GOOD,Male,96,3,2,Sales Executive,NOT SATISFIED,Divorced,5486,5k-10k,24795,1 TO 4,4,Y,No,10-15%,11,AVERAGE,BAD,80,EXPERIENCED,11-15 YR,15,3,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM1104,48,46-55,0,No,Travel_Rarely,492,Sales,16-20 KM,16,4,Life Sciences,1,1557,VERY GOOD,Female,96,3,2,Sales Executive,GOOD,Divorced,6439,5k-10k,13693,5 TO 9,8,Y,No,10-15%,14,AVERAGE,GOOD,80,LEARNER,15+YEAR,18,2,VERY GOOD,6-10 YR,8,7,4-10 YR,7,7
RM1115,48,46-55,0,No,Travel_Rarely,1108,Research & Development,11-15 KM,15,4,Other,1,1576,VERY GOOD,Female,65,3,1,Research Scientist,NOT SATISFIED,Married,2367,Upto 5k,16530,5 TO 9,8,Y,No,10-15%,12,AVERAGE,EXPERT,80,LEARNER,6-10 YR,10,3,GOOD ,6-10 YR,8,2,4-10 YR,7,6
RM1167,48,46-55,0,No,Travel_Frequently,365,Research & Development,0-5 KM,4,5,Medical,1,1644,VERY GOOD,Male,89,2,4,Manager,FULLY SATISFIED,Married,15202,15k+,5602,1 TO 4,2,Y,No,21-25 %,25,ABOVE AVERAGE,POOR,80,LEARNER,15+YEAR,23,3,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM1205,48,46-55,1,Yes,Travel_Frequently,708,Sales,6-10 KM,7,2,Medical,1,1691,EXCELLENT,Female,95,3,1,Sales Representative,GOOD,Married,2655,Upto 5k,11740,1 TO 4,2,Y,Yes,10-15%,11,AVERAGE,GOOD,80,EXPERT,15+YEAR,19,3,VERY GOOD,6-10 YR,9,7,4-10 YR,7,7
RM1332,48,46-55,0,No,Travel_Rarely,1224,Research & Development,6-10 KM,10,3,Life Sciences,1,1867,EXCELLENT,Male,91,2,5,Research Director,POOR,Married,19665,15k+,13583,1 TO 4,4,Y,No,10-15%,12,AVERAGE,EXPERT,80,BEGINNER,15+YEAR,29,3,VERY GOOD,15 +YR,22,10,11-15 YR,12,9
